0.0017723350,0.9579008909
0.0055918795,0.9252211292
0.0082978126,0.9089076698
0.0102191774,0.8989100531
0.0237651448,0.8458405214
0.0248553652,0.8423441558
0.0259467988,0.8389198994
0.0270374622,0.8355692784
0.0302957541,0.8259432445
0.0335461426,0.8168439391
0.0346247771,0.8139226584
0.0367916279,0.8081885616
0.0399997201,0.8000006998
0.0453108161,0.7871366259
0.0515956857,0.7728531626
0.0547163017,0.7660848407
0.0598860753,0.7552836840
0.0670527767,0.7410544909
0.0690825195,0.7371644630
0.0741739887,0.7276509800
0.0792528891,0.7184811034
0.0833020611,0.7113790356
0.0913873872,0.6976965312
0.0964393518,0.6894531407
0.0974469856,0.6878350026
0.0984532027,0.6862274667
0.1034889593,0.6783030008
0.1044969695,0.6767400899
0.1256223393,0.6455675814
0.1346714681,0.6330238861
0.1417017801,0.6235670311
0.1447137172,0.6195874381
0.1467215834,0.6169574653
0.1487301929,0.6143444634
0.1617683085,0.5977956881
0.1708037274,0.5867159240
0.1768242806,0.5794952073
0.1818367667,0.5735767752
0.1828401120,0.5724019271
0.1838421355,0.5712318395
0.1858496519,0.5688971679
0.1898641784,0.5642659315
0.1928709340,0.5608292655
0.1968825267,0.5562855348
0.2049056364,0.5473349622
0.2129237064,0.5385634318
0.2169335265,0.5342387666
0.2199411096,0.5310212056
0.2229497945,0.5278244029
0.2239527947,0.5267634896
0.2259571022,0.5246505473
0.2299677528,0.5204504689
0.2480006667,0.5020033467
0.2510060990,0.4989949112
0.2600222448,0.4900762363
0.2680384765,0.4822756752
0.2710447960,0.4793803730
0.2760548037,0.4745908226
0.2770557516,0.4736391432
0.2790589031,0.4717397393
0.2890765211,0.4623416316
0.2960893022,0.4558591155
0.3010968758,0.4512770500
0.3031018428,0.4494531420
0.3041017718,0.4485457663
0.3051025241,0.4476391359
0.3171196864,0.4368661914
0.3181217641,0.4359771599
0.3261355068,0.4289172505
0.3271364512,0.4280415651
0.3311425891,0.4245500986
0.3341459404,0.4219464208
0.3351472582,0.4210809571
0.3381524780,0.4184912056
0.3401567307,0.4167704305
0.3411582977,0.4159124229
0.3431622914,0.4141994441
0.3611863629,0.3990121774
0.3631893357,0.3973480808
0.3661940554,0.3948603009
0.3712010950,0.3907372529
0.3722026586,0.3899158594
0.3782126106,0.3850100728
0.3792143028,0.3841962140
0.3882290167,0.3769197349
0.3912329899,0.3745137972
0.3922341711,0.3737139862
0.3952387682,0.3713198204
0.4092606576,0.3602651662
0.4102617331,0.3594832296
0.4112624413,0.3587025329
0.4132653697,0.3571428077
0.4152676955,0.3555873252
0.4192733529,0.3524867933
0.4202752273,0.3517136225
0.4212756052,0.3509425255
0.4372952371,0.3387169766
0.4382968603,0.3379600765
0.4413025499,0.3356939336
0.4443059523,0.3334372105
0.4453071467,0.3326866203
0.4563210560,0.3244845997
0.4603267214,0.3215261823
0.4613282868,0.3207884816
0.4673354687,0.3163806112
0.4753462181,0.3105464351
0.4823545902,0.3054824766
0.4873615883,0.3018871235
0.4923677196,0.2983108098
0.4943702513,0.2968853214
0.4953720027,0.2961733149
0.5003777125,0.2926261861
0.5053842016,0.2890962079
0.5063854717,0.2883923330
0.5113927177,0.2848827245
0.5133949120,0.2834841858
0.5173989641,0.2806954997
0.5234051073,0.2765325803
0.5244057131,0.2758413757
0.5294124578,0.2723926486
0.5404269200,0.2648626523
0.5474343417,0.2601119398
0.5534411993,0.2560637129
0.5654577141,0.2480307759
0.5684602005,0.2460370032
0.5694615527,0.2453732362
0.5734672286,0.2427238096
0.5754693100,0.2414030649
0.5814749025,0.2374549833
0.5904841227,0.2315703528
0.5934884263,0.2296179998
0.5984940903,0.2263760020
0.6035002904,0.2231471887
0.6045016730,0.2225029434
0.6085062356,0.2199319032
0.6115099762,0.2180089667
0.6175175368,0.2141771594
0.6185185992,0.2135404657
0.6255267345,0.2090975190
0.6295318748,0.2065695526
0.6345377382,0.2034212291
0.6365397727,0.2021655732
0.6405448978,0.1996595113
0.6515576742,0.1928087747
0.6525587103,0.1921889390
0.6535596358,0.1915696469
0.6545609448,0.1909505918
0.6575639075,0.1890968569
0.6715809484,0.1804995739
0.6735824170,0.1792793307
0.6765863940,0.1774512817
0.6775870496,0.1768432412
0.6835936242,0.1732027914
0.6996120925,0.1635718247
0.7006128849,0.1629737848
0.7026149662,0.1617786890
0.7056187329,0.1599888495
0.7096231569,0.1576086676
0.7136271913,0.1552354226
0.7196340181,0.1516875469
0.7236380533,0.1493308203
