0.0000000001,0.9999894843
0.0011612996,0.9659221532
0.0017723350,0.9579008909
0.0024447099,0.9505559926
0.0055918795,0.9252211292
0.0073740671,0.9141276114
0.0092456824,0.9038455287
0.0112003220,0.8941684261
0.0122039498,0.8895285116
0.0142420309,0.8806600198
0.0152859804,0.8763635151
0.0163211988,0.8722455529
0.0173715220,0.8681989301
0.0184382204,0.8642125910
0.0205429616,0.8566718395
0.0216119982,0.8529898023
0.0226874279,0.8493765361
0.0237651448,0.8458405214
0.0259467988,0.8389198994
0.0270374622,0.8355692784
0.0313819561,0.8228504697
0.0335461426,0.8168439391
0.0357119454,0.8110239556
0.0378793499,0.8053738202
0.0421245632,0.7947573067
0.0442485743,0.7896465491
0.0453108161,0.7871366259
0.0463678279,0.7846680983
0.0484718366,0.7798367956
0.0505548969,0.7751558387
0.0515956857,0.7728531626
0.0536804267,0.7683096317
0.0557571264,0.7638705304
0.0578289419,0.7595235108
0.0598860753,0.7552836840
0.0639905072,0.7470365498
0.0670527767,0.7410544909
0.0680657495,0.7391058653
0.0700995404,0.7352368221
0.0751937914,0.7257851364
0.0762103252,0.7239378237
0.0772231944,0.7221093842
0.0792528891,0.7184811034
0.0812793931,0.7149045895
0.0822923094,0.7131336384
0.0833020611,0.7113790356
0.0843148914,0.7096297340
0.0853240314,0.7078972246
0.0863361730,0.7061698228
0.0873494798,0.7044505459
0.0893676528,0.7010557698
0.0913873872,0.6976965312
0.0923974601,0.6960304948
0.0964393518,0.6894531407
0.0984532027,0.6862274667
0.0994620038,0.6846240278
0.1004686769,0.6830320570
0.1014778843,0.6814440642
0.1034889593,0.6783030008
0.1065113264,0.6736392695
0.1075171046,0.6721019905
0.1105412889,0.6675224987
0.1125586220,0.6645024262
0.1135692240,0.6629996676
0.1145703720,0.6615175455
0.1155736397,0.6600387673
0.1165790942,0.6585631915
0.1185884398,0.6556332772
0.1216048952,0.6512810657
0.1226117877,0.6498403398
0.1236138187,0.6484124309
0.1266288059,0.6441505854
0.1276331204,0.6427422214
0.1306492659,0.6385456241
0.1316565646,0.6371549028
0.1336661888,0.6343961312
0.1346714681,0.6330238861
0.1356757096,0.6316581621
0.1366794375,0.6302981775
0.1376834503,0.6289427937
0.1386893002,0.6275898763
0.1406979479,0.6249027488
0.1427051064,0.6222367059
0.1437102024,0.6209087150
0.1467215834,0.6169574653
0.1517373003,0.6104652772
0.1527405289,0.6091796718
0.1537442813,0.6078976138
0.1567551035,0.6040768970
0.1607657072,0.5990440084
0.1617683085,0.5977956881
0.1667889969,0.5916019137
0.1708037274,0.5867159240
0.1718067926,0.5855041706
0.1758228774,0.5806876136
0.1768242806,0.5794952073
0.1778252033,0.5783067427
0.1788275384,0.5771199480
0.1838421355,0.5712318395
0.1858496519,0.5688971679
0.1898641784,0.5642659315
0.1908653578,0.5631185998
0.1958799520,0.5574167287
0.1968825267,0.5562855348
0.1978863809,0.5551557791
0.1998908284,0.5529084787
0.2018966761,0.5506708599
0.2029002818,0.5495554620
0.2039023420,0.5484445305
0.2049056364,0.5473349622
0.2069098050,0.5451266055
0.2099165426,0.5418334991
0.2149292816,0.5363953391
0.2179354426,0.5331644373
0.2189385128,0.5320913414
0.2199411096,0.5310212056
0.2209443987,0.5299527698
0.2219479223,0.5288865080
0.2229497945,0.5278244029
0.2239527947,0.5267634896
0.2249543898,0.5257064308
0.2259571022,0.5246505473
0.2269598923,0.5235969225
0.2279637924,0.5225444603
0.2299677528,0.5204504689
0.2319710025,0.5183663192
0.2339754122,0.5162899502
0.2419877723,0.5080774732
0.2429890820,0.5070607725
0.2449932324,0.5050320895
0.2459960658,0.5040200954
0.2469978573,0.5030112101
0.2500037119,0.4999962881
0.2510060990,0.4989949112
0.2540106605,0.4960052971
0.2550132341,0.4950116496
0.2570169550,0.4930316035
0.2590211470,0.4910587981
0.2600222448,0.4900762363
0.2610243081,0.4890946192
0.2620263758,0.4881148803
0.2640302625,0.4861612486
0.2650327522,0.4851866822
0.2700420822,0.4803442657
0.2710447960,0.4793803730
0.2730496341,0.4774584857
0.2750524520,0.4755455673
0.2760548037,0.4745908226
0.2770557516,0.4736391432
0.2780568760,0.4726890140
0.2810630011,0.4698462477
0.2820640714,0.4689029548
0.2830660316,0.4679604981
0.2850691304,0.4660813447
0.2880751084,0.4632737118
0.2970902136,0.4549401743
0.2990933745,0.4531057008
0.3000947068,0.4521909942
0.3010968758,0.4512770500
0.3031018428,0.4494531420
0.3041017718,0.4485457663
0.3051025241,0.4476391359
0.3071044517,0.4458299433
0.3081053668,0.4449276022
0.3101083583,0.4431262636
0.3111099191,0.4422277176
0.3131149498,0.4404332481
0.3151174522,0.4386467670
0.3181217641,0.4359771599
0.3191235216,0.4350898110
0.3211272782,0.4333190685
0.3221292714,0.4324356676
0.3231305050,0.4315543078
0.3251346391,0.4297942134
0.3271364512,0.4280415651
0.3301418116,0.4254203175
0.3341459404,0.4219464208
0.3351472582,0.4210809571
